bigg_id	universal_bigg_id	name
dxtrn_c	dxtrn	Phosphorylase-limit dextrin (glycogenin-1,6{4[1,4-Glc], 4[1,4-Glc]})
ebastine_c	ebastine	Ebastine c
elaid_c	elaid	Elaidic acid
estradiol_c	estradiol	Estradiol c
estriolglc_c	estriolglc	16-Glucuronide-estriol
estroneglc_c	estroneglc	Estrone 3-glucosiduronic acid
fna5moxam_c	fna5moxam	Formyl-N-acetyl-5-methoxykynurenamine
fucfuc132galacglcgal14acglcgalgluside_hs_c	fucfuc132galacglcgal14acglcgalgluside_hs	V3Fuc,III3Fuc-nLc6Cer
fucfucfucgalacglcgal14acglcgalgluside_hs_c	fucfucfucgalacglcgal14acglcgalgluside_hs	(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)3 (Cer)1
fucgal14acglcgalgluside_hs_c	fucgal14acglcgalgluside_hs	Lacto-N-fucopentaosyl III ceramide
fucgalgbside_hs_c	fucgalgbside_hs	Fucosyl galactosylgloboside (homo sapiens)
galgluside_hs_c	galgluside_hs	Galactosyl glucosyl ceramide
galt_c	galt	Galactitol
gam_c	gam	D-Glucosamine
gbside_hs_c	gbside_hs	Globoside (homo sapiens)
gd1b2_hs_c	gd1b2_hs	GD1beta (homo sapiens)
gpail_hs_c	gpail_hs	D-glucosaminylphosphatidylinositol
gq1balpha_hs_c	gq1balpha_hs	GQ1balpha (homo sapiens)
gt3_hs_c	gt3_hs	GT3 (homo sapiens)
hnifedipine_c	hnifedipine	Hnifedipine c
hpdca_c	hpdca	Heptadecanoate  C170  C17H33O2
hpdcacrn_c	hpdcacrn	Heptadecanoyl carnitine
iodine_c	iodine	Iodine c
kdn_c	kdn	2-keto-3-deoxy-D-glycero-D-galactononic acid
kynate_c	kynate	4-Hydroxy-2-quinolinecarboxylic acid
leuktrC4_c	leuktrC4	Leukotriene C4 ER
leuktrD4_c	leuktrD4	Leukotriene D4 ER
lnlcACP_c	lnlcACP	Linoleic acid ACP (all cis)
lnlncacrn_c	lnlncacrn	Alpha-linolenyl carnitine
lnlncgcrn_c	lnlncgcrn	Gamma-linolenyl carnitine
lpchol_hs_c	lpchol_hs	Lysophosphatidylcholine (homo sapiens)
lyxnt_c	lyxnt	L-lyxonate
m3mpdol__L_c	m3mpdol__L	(alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol, human liver homolog
m3mpdol_U_c	m3mpdol_U	(alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol, human uterine homolog
mi134p_c	mi134p	1D-myo-Inositol 1,3,4-trisphosphate
n2m2nmn_c	n2m2nmn	Reducing GlcNAc removed form of n2m2nmasn (w/o peptide)
nmthsrtn_c	nmthsrtn	N-Methylserotonin
npthl_c	npthl	Naphthalene
nrpphrsf_c	nrpphrsf	Sulfate derivative of norepinephrine
nrvnccrn_c	nrvnccrn	Nervonyl carnitine
pa_hs_c	pa_hs	Phosphatidic acid (homo sapiens)
pail345p_hs_c	pail345p_hs	Phosphatidylinositol-3,4,5-trisphosphate (Homo sapiens)
pail34p_hs_c	pail34p_hs	Phosphatidylinositol-3,4-bisphosphate (Homo sapiens)
pail35p_hs_c	pail35p_hs	Phosphatidylinositol-3,5-bisphosphate (Homo sapiens)
pail4p_hs_c	pail4p_hs	1-Phosphatidyl-1D-myo-inositol 4-phosphate (Homo sapiens)
pail_hs_c	pail_hs	Phosphatidylinositol (homo sapiens)
pcollglys_c	pcollglys	Procollagen L-lysine
pgp_hs_c	pgp_hs	Phosphatidyl glycerol phosphate (homo sapiens)
pheacgln_c	pheacgln	Alpha-N-Phenylacetyl-L-glutamine
pristcoa_c	pristcoa	Pristanoyl-CoA; 2,6,10,14-tetramethylpentadecanoyl-CoA
prostge1_c	prostge1	Prostaglandin E1
prostgf2_c	prostgf2	Prostaglandin F2alpha
prostgh2_c	prostgh2	Prostaglandin H2
ptdcacoa_c	ptdcacoa	Pentadecanoyl Coenzyme A
ptdcacrn_c	ptdcacrn	Pendtadenoyl carnitine
pylald_c	pylald	Perillyl aldehyde
q10_c	q10	Ubiquinone-10
q10h2_c	q10h2	Ubiquinol-10
retfa_c	retfa	Fatty acid retinol
retinol_cis_13_c	retinol_cis_13	Cis-13-retinol
selcyst_c	selcyst	Selenocystathionine
sphings_c	sphings	Sphingosine cytosol
sphmyln_hs_c	sphmyln_hs	Sphingomyelin (homo sapiens)
strdnc_c	strdnc	Stearidonic acid C18:4, n-3
strdnccrn_c	strdnccrn	Stearidonyl carnitine
tag_hs_c	tag_hs	Triacylglycerol (homo sapiens)
taxol_c	taxol	Paclitaxel
tdchola_c	tdchola	Taurochenodeoxycholate
tetpent6crn_c	tetpent6crn	Tetracosapentaenoyl carnitine
tettet6_c	tettet6	Tetracosatetraenoic acid n-6
tettet6coa_c	tettet6coa	Tetracosatetraenoyl coenzyme A
thrnt_c	thrnt	L-Threonate
tmlys_c	tmlys	N6,N6,N6-Trimethyl-L-lysine
triodthysuf_c	triodthysuf	Triiodothyronine sulfate
trypta_c	trypta	Tryptamine cytosol
tststeroneglc_c	tststeroneglc	Testosterone 3-glucosiduronic acid
ttdcrn_c	ttdcrn	Tetradecanoyl carnitine
txa2_c	txa2	Thromboxane A2
tymsf_c	tymsf	Tyramine O-sulfate
vacccoa_c	vacccoa	Vaccenyl coenzyme A
whtststerone_c	whtststerone	W hydroxy testosterone; 19-Hydroxytestosterone
whttdca_c	whttdca	Omega hydroxy tetradecanoate (n-C14:0)
xol7ah_c	xol7ah	7alpha-Hydroxy-5beta-cholestan-3-one
xol7aone_c	xol7aone	7alpha-Hydroxycholest-4-en-3-one
xoldiolone_c	xoldiolone	7alpha,12alpha-Dihydroxycholest-4-en-3-one
xolest2_hs_c	xolest2_hs	Cholesterol ester (from FULLR2)
xolest_hs_c	xolest_hs	Cholesterol ester
xoltriol_c	xoltriol	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane
1mncam_e	1mncam	1 Methylnicotinamide C7H9N2O
2425dhvitd3_e	2425dhvitd3	24R,25-Dihydroxyvitamin D3
25hvitd2_e	25hvitd2	25-Hydroxyvitamin D2
35cgmp_e	35cgmp	3',5'-Cyclic GMP
5adtststeroneglc_e	5adtststeroneglc	5alpha-Dihydrotestosterone glucuronide
5dhf_e	5dhf	Pentaglutamyl folate (DHF)
5htrp_e	5htrp	5-Hydroxy-L-tryptophan
6thf_e	6thf	Hexaglutamyl folate  (THF)
Tyr_ggn_e	Tyr_ggn	Tyr-194 of apo-glycogenin protein (primer for glycogen synthesis)
acetone_e	acetone	Acetone
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e	acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs	Type IIIAb
acn13acngalgbside_hs_e	acn13acngalgbside_hs	Sialyl (1,3) sialyl (2,6) galactosylgloboside (homo sapiens)
adp_e	adp	ADP C10H12N5O10P2
adprib_e	adprib	ADPribose C15H21N5O14P2
adrn_e	adrn	Adrenic acid
ahandrostanglc_e	ahandrostanglc	Etiocholan-3alpha-ol-17-one 3-glucuronide
ak2lgchol_hs_e	ak2lgchol_hs	1-alkyl 2-lysoglycerol 3-phosphocholine
apnnox_e	apnnox	Alpha-Pinene-oxide
asp__D_e	asp__D	D-Aspartate
bilglcur_e	bilglcur	Bilirubin monoglucuronide
bvite_e	bvite	Beta-Tocopherol
caro_e	caro	Beta-Carotene
cca_d3_e	cca_d3	Calcitroic acid (D3)
coumarin_e	coumarin	Coumarin; 2H-1-Benzopyran-2-one
crmp_hs_e	crmp_hs	Ceramide 1-phosphate
crvnc_e	crvnc	Cervonic acid, C22:6 n-3
cspg_e_e	cspg_e	Chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan
dlnlcg_e	dlnlcg	Dihomo-gamma-linolenic acid (n-6)
fucacngal14acglcgalgluside_hs_e	fucacngal14acglcgalgluside_hs	IV3-a-NeuAc,III3-a-Fuc-nLc4Cer
fucacngalacglcgalgluside_hs_e	fucacngalacglcgalgluside_hs	IV3-a-Neu5Ac,III4-a-Fuc-Lc4Cer
fucfucgalacglcgalgluside_hs_e	fucfucgalacglcgalgluside_hs	Leb glycolipid
fucgalfucgalacglcgalgluside_hs_e	fucgalfucgalacglcgalgluside_hs	(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1
galfuc12gal14acglcgalgluside_hs_e	galfuc12gal14acglcgalgluside_hs	(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1
galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e	galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs	(Gal)6 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1
galgalgalthcrm_hs_e	galgalgalthcrm_hs	Gal-Gal-Gal-Gal-Gal-Glc-Cer (homo sapiens)
gchola_e	gchola	Glycocholate
glygn5_e	glygn5	Glycogen, structure 5 (glycogenin-2[1,4-Glc])
gq1b_hs_e	gq1b_hs	GQ1b (homo sapiens)
hista_e	hista	Histamine extracellular
leuktrB4_e	leuktrB4	Leukotriene B4(1-)
leuktrE4_e	leuktrE4	Leukotriene E4 cytosol
lgnc_e	lgnc	Lignoceric acid
limnen_e	limnen	Limnen c
lnlc_e	lnlc	Linoleic acid (all cis C18:2) n-6
lnlnca_e	lnlnca	Alpha-Linolenic acid, C18:3, n-3
nifedipine_e	nifedipine	Nifedipine c
nrpphr_e	nrpphr	Norepinephrine
omeprazole_e	omeprazole	Omeprazole c
pchol_hs_e	pchol_hs	Phosphatidylcholine (homo sapiens)
phyt_e	phyt	Phytanic acid
prgstrn_e	prgstrn	Prgstrn c
prostgd2_e	prostgd2	Prostaglandin D2
retinol_cis_11_e	retinol_cis_11	11-cis-Retinol
s2l2fn2m2masn_e	s2l2fn2m2masn	PA6
spc_hs_e	spc_hs	Sphingosylphosphorylcholine (homo sapiens)
strch2_e	strch2	Starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})
tetpent3_e	tetpent3	Tetracosapentaenoic acid, n-3
tolbutamide_e	tolbutamide	Tolbutamide c
tststerone_e	tststerone	Tststerone c
whhdca_e	whhdca	Omega hydroxy hexadecanoate (n-C16:0)
xoltri27_e	xoltri27	7-alpha,27-Dihydroxycholesterol
acgalfuc12gal14acglcgalgluside_hs_g	acgalfuc12gal14acglcgalgluside_hs	(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1
acglcgal14acglcgalgluside_hs_g	acglcgal14acglcgalgluside_hs	NLc5Cer
acn23acngalgbside_hs_g	acn23acngalgbside_hs	Sialyl (2,3) sialyl (2,6) galactosylgloboside (homo sapiens)
acnacngalgbside_hs_g	acnacngalgbside_hs	Disialyl galactosylgloboside (homo sapiens)
acngalgbside_hs_g	acngalgbside_hs	Sialyl galactosylgloboside (homo sapiens)
chol_g	chol	Choline C5H14NO
cholp_g	cholp	Choline phosphate C5H13NO4P
cmpacna_g	cmpacna	CMP-N-acetylneuraminate
cs_d_pre2_g	cs_d_pre2	Chondroitin sulfate D (GlcNAc6S-GlcA2S) precursor 2
cs_d_pre4_g	cs_d_pre4	Chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 4
cs_d_pre5_g	cs_d_pre5	Chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 5
cs_e_pre4_g	cs_e_pre4	Chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4
cs_e_pre5a_g	cs_e_pre5a	Chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5a
cspg_a_g	cspg_a	Chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan
cspg_b_g	cspg_b	Chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan
fuc13galacglcgal14acglcgalgluside_hs_g	fuc13galacglcgal14acglcgalgluside_hs	III3Fuc-nLc6Cer
fuc14galacglcgalgluside_hs_g	fuc14galacglcgalgluside_hs	Lea glycolipid
fucacgalfucgalacglcgalgluside_hs_g	fucacgalfucgalacglcgalgluside_hs	(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1
fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_g	fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs	(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1
fucfucgalacglc13galacglcgal14acglcgalgluside_hs_g	fucfucgalacglc13galacglcgal14acglcgalgluside_hs	(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1
fucfucgalacglcgal14acglcgalgluside_hs_g	fucfucgalacglcgal14acglcgalgluside_hs	(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)2 (Cer)1
fucfucgalacglcgalacglcgal14acglcgalgluside_hs_g	fucfucgalacglcgalacglcgal14acglcgalgluside_hs	(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1
g1m7masnC_g	g1m7masnC	Glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)
galacgalfucgalacglcgal14acglcgalgluside_hs_g	galacgalfucgalacglcgal14acglcgalgluside_hs	(Gal)4 (GalNAc)1 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1
galacglcgal14acglcgalgluside_hs_g	galacglcgal14acglcgalgluside_hs	I-antigen
galacglcgalgbside_hs_g	galacglcgalgbside_hs	Gal-GlcNAc-Gal globoside (homo sapiens)
galfucgalacglcgal14acglcgalgluside_hs_g	galfucgalacglcgal14acglcgalgluside_hs	(Gal)4 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1
galgbside_hs_g	galgbside_hs	Galactosylgloboside (homo sapiens)
gd1b_hs_g	gd1b_hs	GD1b (homo sapiens)
gd2_hs_g	gd2_hs	GD2 (homo sapiens)
gluside_hs_g	gluside_hs	Glucocerebroside (homo sapiens)
gm1a_hs_g	gm1a_hs	GM1alpha (homo sapiens)
gncore2_g	gncore2	GlcNAc-alpha-1,4-Core 2
gp1c_hs_g	gp1c_hs	GP1c (homo sapiens)
gp1calpha_hs_g	gp1calpha_hs	GP1c alpha  (homo sapiens)
gt1a_hs_g	gt1a_hs	GT1a (homo sapiens)
gt1b_hs_g	gt1b_hs	GT1b (homo sapiens)
gt1c_hs_g	gt1c_hs	GT1c (homo sapiens)
hs_pre1_g	hs_pre1	Heparan sulfate, precursor 1
hs_pre9_g	hs_pre9	Heparan sulfate, precursor 9
hspg_g	hspg	Heparan sulfate proteoglycan
ksi_pre13_g	ksi_pre13	Keratan sulfate I biosynthesis, precursor 13
ksi_pre24_g	ksi_pre24	Keratan sulfate I biosynthesis, precursor 24
ksi_pre26_g	ksi_pre26	Keratan sulfate I biosynthesis, precursor 26
ksi_pre31_g	ksi_pre31	Keratan sulfate I biosynthesis, precursor 31
ksi_pre7_g	ksi_pre7	Keratan sulfate I biosynthesis, precursor 7
ksii_core2_pre3_g	ksii_core2_pre3	Keratan sulfate II biosynthesis, precursor 3
ksii_core2_pre4_g	ksii_core2_pre4	Keratan sulfate II biosynthesis, precursor 4
ksii_core4_g	ksii_core4	Keratan sulfate II (core 4-linked)
ksii_core4_pre10_g	ksii_core4_pre10	Keratan sulfate II biosynthesis, precursor 10
ksii_core4_pre9_g	ksii_core4_pre9	Keratan sulfate II biosynthesis, precursor 9
l2xser_g	l2xser	(Gal)2-Xyl-L-Ser (protein)
m6masnB2_g	m6masnB2	(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)
m6masnC_g	m6masnC	(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)
m7masnA_g	m7masnA	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein)
man_g	man	D-Mannose
n5m2masn_g	n5m2masn	((N-acetyl-D-glucosaminyl)5-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)
nm4masn_g	nm4masn	(N-acetyl-D-glucosaminyl-(alpha-D-mannosyl)4-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)
oagt3_hs_g	oagt3_hs	9-O-Acetylated GT3 (homo sapiens)
pap_g	pap	Adenosine 3',5'-bisphosphate
sgalside_hs_g	sgalside_hs	Sulfatide galactocerebroside (homo sapiens)
thcrm_hs_g	thcrm_hs	Trihexosyl ceramide (homo sapiens)
uacgam_g	uacgam	UDP-N-acetyl-D-glucosamine
udpglcur_g	udpglcur	UDP-D-glucuronate
xser_g	xser	Xyl-L-Ser (protein)
10fthf6glu_l	10fthf6glu	10-formyltetrahydrofolate-[Glu](6)
5thf_l	5thf	Pentaglutamyl folate (THF)
adn_l	adn	Adenosine
ala__D_l	ala__D	D-Alanine
cs_a_deg1_l	cs_a_deg1	Chondroitin sulfate A (GalNAc4S-GlcA), degradation product 1
cs_a_deg4_l	cs_a_deg4	Chondroitin sulfate A (GalNAc4S-GlcA), degradation product 4
cs_a_deg5_l	cs_a_deg5	Chondroitin sulfate A (GalNAc4S-GlcA), degradation product 5
cs_b_deg1_l	cs_b_deg1	Chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), degradation product 1
cs_d_l	cs_d	Chondroitin sulfate D (GlcNAc6S-GlcA2S), free chain
cs_d_deg1_l	cs_d_deg1	Chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 1
cs_e_deg5_l	cs_e_deg5	Chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 5
cspg_c_l	cspg_c	Chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan
cspg_d_l	cspg_d	Chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan
dad_2_l	dad_2	Deoxyadenosine
damp_l	damp	DAMP C10H12N5O6P
dcmp_l	dcmp	DCMP C9H12N3O7P
dhf_l	dhf	7,8-Dihydrofolate
f1a_l	f1a	F1alpha
gal_l	gal	D-Galactose
galside_hs_l	galside_hs	Galactocerebroside (homo sapiens)
h2o2_l	h2o2	Hydrogen peroxide
ha_deg1_l	ha_deg1	Hyaluronan degradation product 1
ha_pre1_l	ha_pre1	Hyaluronan biosynthesis, precursor 1
hs_deg1_l	hs_deg1	Heparan sulfate, degradation product 1
hs_deg10_l	hs_deg10	Heparan sulfate, degradation product 10
hs_deg11_l	hs_deg11	Heparan sulfate, degradation product 11
hs_deg14_l	hs_deg14	Heparan sulfate, degradation product 14
hs_deg22_l	hs_deg22	Heparan sulfate, degradation product 22
hs_deg3_l	hs_deg3	Heparan sulfate, degradation product 3
hs_deg4_l	hs_deg4	Heparan sulfate, degradation product 4
hs_deg8_l	hs_deg8	Heparan sulfate, degradation product 8
ins_l	ins	Inosine
ksi_l	ksi	Keratan sulfate I
ksi_deg15_l	ksi_deg15	Keratan sulfate I, degradation product 15
ksi_deg17_l	ksi_deg17	Keratan sulfate I, degradation product 17
ksi_deg18_l	ksi_deg18	Keratan sulfate I, degradation product 18
ksi_deg19_l	ksi_deg19	Keratan sulfate I, degradation product 19
ksi_deg21_l	ksi_deg21	Keratan sulfate I, degradation product 21
ksi_deg22_l	ksi_deg22	Keratan sulfate I, degradation product 22
ksi_deg24_l	ksi_deg24	Keratan sulfate I, degradation product 24
ksi_deg30_l	ksi_deg30	Keratan sulfate I, degradation product 30
ksi_deg31_l	ksi_deg31	Keratan sulfate I, degradation product 31
ksi_deg38_l	ksi_deg38	Keratan sulfate I, degradation product 38
ksi_deg39_l	ksi_deg39	Keratan sulfate I, degradation product 39
ksi_deg4_l	ksi_deg4	Keratan sulfate I, degradation product 4
ksi_deg6_l	ksi_deg6	Keratan sulfate I, degradation product 6
ksii_core2_l	ksii_core2	Keratan sulfate II (core 2-linked)
ksii_core2_deg3_l	ksii_core2_deg3	Keratan sulfate II (core 2-linked), degradation product 3
ksii_core2_deg4_l	ksii_core2_deg4	Keratan sulfate II (core 2-linked), degradation product 4
ksii_core2_deg5_l	ksii_core2_deg5	Keratan sulfate II (core 2-linked), degradation product 5
ksii_core2_deg7_l	ksii_core2_deg7	Keratan sulfate II (core 2-linked), degradation product 7
ksii_core4_deg4_l	ksii_core4_deg4	Keratan sulfate II (core 4-linked), degradation product 4
m2mn_l	m2mn	(alpha-D-mannosyl)2-beta-D-mannosyl-N-acetylglucosamine
malttr_l	malttr	Maltotriose C18H32O16
meoh_l	meoh	Methanol
n2m2mn_l	n2m2mn	De-Fuc, reducing GlcNAc removed, de-Sia, de-Gal form of PA6 (w/o peptide linkage)
n2m2nmasn_l	n2m2nmasn	N-Acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-(N-acetyl-beta-D-glucosaminyl-1,4)-beta-D-mannosyl-1,4-N-acetyl-beta-D-glucosaminyl-R
pi_l	pi	Phosphate
s2l2n2m2m_l	s2l2n2m2m	De-Fuc form of PA6 (w/o peptide linkage)
s2l2n2m2masn_l	s2l2n2m2masn	De-Fuc form of PA6
10fthf6glu_m	10fthf6glu	10-formyltetrahydrofolate-[Glu](6)
1a2425thvitd2_m	1a2425thvitd2	1-alpha,24R,25-Trihydroxyvitamin D2
25hvitd3_m	25hvitd3	25-Hydroxyvitamin D3
2mbcoa_m	2mbcoa	2-Methylbutanoyl-CoA
2mop_m	2mop	2-Methyl-3-oxopropanoate
3aib__D_m	3aib__D	D-3-Amino-isobutanoate
3dpdhb_m	3dpdhb	3-Decaprenyl-4,5-dihdydroxybenzoate
3hmbcoa_m	3hmbcoa	(S)-3-Hydroxy-2-methylbutyryl-CoA
4ppan_m	4ppan	D-4'-Phosphopantothenate
5hoxindact_m	5hoxindact	5-Hydroxyindoleacetaldehyde
5thf_m	5thf	Pentaglutamyl folate (THF)
Rtotal2crn_m	Rtotal2crn	Rtotal2crn c
Rtotal3coa_m	Rtotal3coa	Rtotal3coa c
Rtotalcoa_m	Rtotalcoa	Rtotalcoa c
adocbl_m	adocbl	Adenosylcobalamin
arachcoa_m	arachcoa	Arachidyl coenzyme A
bamppald_m	bamppald	Beta-Aminopropion aldehyde
betald_m	betald	Betaine aldehyde
bhb_m	bhb	(R)-3-Hydroxybutanoate
cdp_m	cdp	CDP C9H12N3O11P2
citmcoa__L_m	citmcoa__L	L-Citramalyl-CoA
crtsl_m	crtsl	Crtsl c
crtstrn_m	crtstrn	Corticosterone
dadp_m	dadp	DADP C10H12N5O9P2
dcdp_m	dcdp	DCDP C9H12N3O10P2
dcmp_m	dcmp	DCMP C9H12N3O7P
dcsptn1coa_m	dcsptn1coa	Docosa-4,7,10,13,16-pentaenoyl coenzyme A
dcsptn1crn_m	dcsptn1crn	Docosa-4,7,10,13,16-pentaenoyl carnitine
didp_m	didp	DIDP; 2'-deoxyinosine-5'-diphosphate(3-)
dlnlcgcoa_m	dlnlcgcoa	Dihomo-gamma-linolenyl coenzyme A
dlnlcgcrn_m	dlnlcgcrn	Dihomo-gamma-linolenyl carnitine
dmhptcrn_m	dmhptcrn	2,6 dimethylheptanoyl carnitine
eicostetcrn_m	eicostetcrn	Eicosatetranoyl carnitine
elaidcrn_m	elaidcrn	Elaidic carnitine
glx_m	glx	Glyoxylate
glyb_m	glyb	Glycine betaine
h2co3_m	h2co3	Carbonic acid
hdcoa_m	hdcoa	Hexadecenoyl-CoA (n-C16:1CoA)
hexccrn_m	hexccrn	Hexacosanoyl carnitine
hpyr_m	hpyr	Hydroxypyruvate
ins_m	ins	Inosine
ivcoa_m	ivcoa	Isovaleryl-CoA
lgnccoa_m	lgnccoa	Lignocericyl coenzyme A
lgnccrn_m	lgnccrn	Lignoceryl carnitine
lnlccrn_m	lnlccrn	Linoleyl carnitine
mmcoa__S_m	mmcoa__S	(S)-Methylmalonyl-CoA
nrvnccoa_m	nrvnccoa	Nervonyl coenzyme A
pcreat_m	pcreat	Phosphocreatine
pe_hs_m	pe_hs	Phosphatidylethanolamine (homo sapiens)
pnto__R_m	pnto__R	(R)-Pantothenate
ps_hs_m	ps_hs	Phosphatidylserine (homo sapiens)
sarcs_m	sarcs	Sarcosine C3H7NO2
strdnccoa_m	strdnccoa	Stearidonyl coenzyme A
sucsal_m	sucsal	Succinic semialdehyde
t2m26dcoa_m	t2m26dcoa	Trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA
tcynt_m	tcynt	Thiocyanate
tdcoa_m	tdcoa	Tetradecanoyl-CoA (n-C14:0CoA)
tetpent3coa_m	tetpent3coa	Tetracosapentaenoyl coenzyme A, n-3
vitd2_m	vitd2	Vitamin D2; ergocalciferol
xol7ah2al_m	xol7ah2al	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al
13_cis_retn_n	13_cis_retn	13-cis-retinoate
Ndmelys_n	Ndmelys	Protein N6,N6-dimethyl-L-lysine
chol_n	chol	Choline C5H14NO
cmpacna_n	cmpacna	CMP-N-acetylneuraminate
dctp_n	dctp	DCTP C9H12N3O13P3
dtdp_n	dtdp	DTDP C10H13N2O11P2
gmp_n	gmp	GMP C10H12N5O8P
hretn_n	hretn	4 hydroxy retinoic acid
lys__L_n	lys__L	L-Lysine
mi14p_n	mi14p	1D-myo-Inositol 1,4-bisphosphate
nadp_n	nadp	Nicotinamide adenine dinucleotide phosphate
o2_n	o2	O2 O2
oretn_n	oretn	4-oxo-retonoic acid
pail3p_hs_n	pail3p_hs	1-Phosphatidyl-1D-myo-inositol 3-phosphate (Homo sapiens)
pail45p_hs_n	pail45p_hs	Phosphatidylinositol 4,5-bisphosphate (Homo sapiens)
pail5p_hs_n	pail5p_hs	1-Phosphatidyl-1D-myo-inositol 5-phosphate (Homo sapiens)
seahcys_n	seahcys	Se-Adenosylselenohomocysteine
11docrtstrn_r	11docrtstrn	11-Deoxycorticosterone
13_cis_retnglc_r	13_cis_retnglc	13-cis-retinoyl glucuronide
4mptnl_r	4mptnl	4-Methylpentanal
5adtststerone_r	5adtststerone	5alpha-Dihydrotestosterone
Ntmelys_r	Ntmelys	Protein N6,N6,N6-trimethyl-L-lysine
accoa_r	accoa	Acetyl-CoA
amp_r	amp	AMP C10H12N5O7P
andrstndn_r	andrstndn	Androst-4-ene-3,17-dione
andrstrn_r	andrstrn	Andrstrn c
cbp_r	cbp	Carbamoyl phosphate
cholcoas_r	cholcoas	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoyl-CoA(S)
chsterol_r	chsterol	Chsterol c
coke_r	coke	Cocaine
dheas_r	dheas	Dehydroepiandrosterone sulfate
dolp__L_r	dolp__L	Dolichol phosphate, human liver homolog
ebastine_r	ebastine	Ebastine c
emgacpail_hs_r	emgacpail_hs	Phosphoethanolaminyl-mannosyl-glucosylaminyl-acylphosphatidylinositol (H5)
estradiol_r	estradiol	Estradiol c
estriolglc_r	estriolglc	16-Glucuronide-estriol
estroneglc_r	estroneglc	Estrone 3-glucosiduronic acid
fadh2_r	fadh2	Flavin adenine dinucleotide reduced
g1m7masnB_r	g1m7masnB	Glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)
g1m8masn_r	g1m8masn	(alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)
g3m8mpdol__L_r	g3m8mpdol__L	(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog
g3m8mpdol_U_r	g3m8mpdol_U	(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog
glc__D_r	glc__D	D-Glucose
glcur_r	glcur	D-Glucuronate
glu__L_r	glu__L	L-Glutamate
